,RELIANCE.NS_mom_5d,RELIANCE.NS_vol_5d,RELIANCE.NS_sharpe_5d,RELIANCE.NS_mom_10d,RELIANCE.NS_vol_10d,RELIANCE.NS_sharpe_10d,RELIANCE.NS_mom_20d,RELIANCE.NS_vol_20d,RELIANCE.NS_sharpe_20d,TCS.NS_mom_5d,TCS.NS_vol_5d,TCS.NS_sharpe_5d,TCS.NS_mom_10d,TCS.NS_vol_10d,TCS.NS_sharpe_10d,TCS.NS_mom_20d,TCS.NS_vol_20d,TCS.NS_sharpe_20d,INFY.NS_mom_5d,INFY.NS_vol_5d,INFY.NS_sharpe_5d,INFY.NS_mom_10d,INFY.NS_vol_10d,INFY.NS_sharpe_10d,INFY.NS_mom_20d,INFY.NS_vol_20d,INFY.NS_sharpe_20d,HDFCBANK.NS_mom_5d,HDFCBANK.NS_vol_5d,HDFCBANK.NS_sharpe_5d,HDFCBANK.NS_mom_10d,HDFCBANK.NS_vol_10d,HDFCBANK.NS_sharpe_10d,HDFCBANK.NS_mom_20d,HDFCBANK.NS_vol_20d,HDFCBANK.NS_sharpe_20d,ICICIBANK.NS_mom_5d,ICICIBANK.NS_vol_5d,ICICIBANK.NS_sharpe_5d,ICICIBANK.NS_mom_10d,ICICIBANK.NS_vol_10d,ICICIBANK.NS_sharpe_10d,ICICIBANK.NS_mom_20d,ICICIBANK.NS_vol_20d,ICICIBANK.NS_sharpe_20d,ITC.NS_mom_5d,ITC.NS_vol_5d,ITC.NS_sharpe_5d,ITC.NS_mom_10d,ITC.NS_vol_10d,ITC.NS_sharpe_10d,ITC.NS_mom_20d,ITC.NS_vol_20d,ITC.NS_sharpe_20d,LT.NS_mom_5d,LT.NS_vol_5d,LT.NS_sharpe_5d,LT.NS_mom_10d,LT.NS_vol_10d,LT.NS_sharpe_10d,LT.NS_mom_20d,LT.NS_vol_20d,LT.NS_sharpe_20d,KOTAKBANK.NS_mom_5d,KOTAKBANK.NS_vol_5d,KOTAKBANK.NS_sharpe_5d,KOTAKBANK.NS_mom_10d,KOTAKBANK.NS_vol_10d,KOTAKBANK.NS_sharpe_10d,KOTAKBANK.NS_mom_20d,KOTAKBANK.NS_vol_20d,KOTAKBANK.NS_sharpe_20d,SBIN.NS_mom_5d,SBIN.NS_vol_5d,SBIN.NS_sharpe_5d,SBIN.NS_mom_10d,SBIN.NS_vol_10d,SBIN.NS_sharpe_10d,SBIN.NS_mom_20d,SBIN.NS_vol_20d,SBIN.NS_sharpe_20d,BHARTIARTL.NS_mom_5d,BHARTIARTL.NS_vol_5d,BHARTIARTL.NS_sharpe_5d,BHARTIARTL.NS_mom_10d,BHARTIARTL.NS_vol_10d,BHARTIARTL.NS_sharpe_10d,BHARTIARTL.NS_mom_20d,BHARTIARTL.NS_vol_20d,BHARTIARTL.NS_sharpe_20d,AXISBANK.NS_mom_5d,AXISBANK.NS_vol_5d,AXISBANK.NS_sharpe_5d,AXISBANK.NS_mom_10d,AXISBANK.NS_vol_10d,AXISBANK.NS_sharpe_10d,AXISBANK.NS_mom_20d,AXISBANK.NS_vol_20d,AXISBANK.NS_sharpe_20d,HCLTECH.NS_mom_5d,HCLTECH.NS_vol_5d,HCLTECH.NS_sharpe_5d,HCLTECH.NS_mom_10d,HCLTECH.NS_vol_10d,HCLTECH.NS_sharpe_10d,HCLTECH.NS_mom_20d,HCLTECH.NS_vol_20d,HCLTECH.NS_sharpe_20d,MARUTI.NS_mom_5d,MARUTI.NS_vol_5d,MARUTI.NS_sharpe_5d,MARUTI.NS_mom_10d,MARUTI.NS_vol_10d,MARUTI.NS_sharpe_10d,MARUTI.NS_mom_20d,MARUTI.NS_vol_20d,MARUTI.NS_sharpe_20d,ASIANPAINT.NS_mom_5d,ASIANPAINT.NS_vol_5d,ASIANPAINT.NS_sharpe_5d,ASIANPAINT.NS_mom_10d,ASIANPAINT.NS_vol_10d,ASIANPAINT.NS_sharpe_10d,ASIANPAINT.NS_mom_20d,ASIANPAINT.NS_vol_20d,ASIANPAINT.NS_sharpe_20d,WIPRO.NS_mom_5d,WIPRO.NS_vol_5d,WIPRO.NS_sharpe_5d,WIPRO.NS_mom_10d,WIPRO.NS_vol_10d,WIPRO.NS_sharpe_10d,WIPRO.NS_mom_20d,WIPRO.NS_vol_20d,WIPRO.NS_sharpe_20d,ULTRACEMCO.NS_mom_5d,ULTRACEMCO.NS_vol_5d,ULTRACEMCO.NS_sharpe_5d,ULTRACEMCO.NS_mom_10d,ULTRACEMCO.NS_vol_10d,ULTRACEMCO.NS_sharpe_10d,ULTRACEMCO.NS_mom_20d,ULTRACEMCO.NS_vol_20d,ULTRACEMCO.NS_sharpe_20d,HINDUNILVR.NS_mom_5d,HINDUNILVR.NS_vol_5d,HINDUNILVR.NS_sharpe_5d,HINDUNILVR.NS_mom_10d,HINDUNILVR.NS_vol_10d,HINDUNILVR.NS_sharpe_10d,HINDUNILVR.NS_mom_20d,HINDUNILVR.NS_vol_20d,HINDUNILVR.NS_sharpe_20d,BAJFINANCE.NS_mom_5d,BAJFINANCE.NS_vol_5d,BAJFINANCE.NS_sharpe_5d,BAJFINANCE.NS_mom_10d,BAJFINANCE.NS_vol_10d,BAJFINANCE.NS_sharpe_10d,BAJFINANCE.NS_mom_20d,BAJFINANCE.NS_vol_20d,BAJFINANCE.NS_sharpe_20d,NTPC.NS_mom_5d,NTPC.NS_vol_5d,NTPC.NS_sharpe_5d,NTPC.NS_mom_10d,NTPC.NS_vol_10d,NTPC.NS_sharpe_10d,NTPC.NS_mom_20d,NTPC.NS_vol_20d,NTPC.NS_sharpe_20d,TITAN.NS_mom_5d,TITAN.NS_vol_5d,TITAN.NS_sharpe_5d,TITAN.NS_mom_10d,TITAN.NS_vol_10d,TITAN.NS_sharpe_10d,TITAN.NS_mom_20d,TITAN.NS_vol_20d,TITAN.NS_sharpe_20d,SUNPHARMA.NS_mom_5d,SUNPHARMA.NS_vol_5d,SUNPHARMA.NS_sharpe_5d,SUNPHARMA.NS_mom_10d,SUNPHARMA.NS_vol_10d,SUNPHARMA.NS_sharpe_10d,SUNPHARMA.NS_mom_20d,SUNPHARMA.NS_vol_20d,SUNPHARMA.NS_sharpe_20d,TECHM.NS_mom_5d,TECHM.NS_vol_5d,TECHM.NS_sharpe_5d,TECHM.NS_mom_10d,TECHM.NS_vol_10d,TECHM.NS_sharpe_10d,TECHM.NS_mom_20d,TECHM.NS_vol_20d,TECHM.NS_sharpe_20d,INDUSINDBK.NS_mom_5d,INDUSINDBK.NS_vol_5d,INDUSINDBK.NS_sharpe_5d,INDUSINDBK.NS_mom_10d,INDUSINDBK.NS_vol_10d,INDUSINDBK.NS_sharpe_10d,INDUSINDBK.NS_mom_20d,INDUSINDBK.NS_vol_20d,INDUSINDBK.NS_sharpe_20d,POWERGRID.NS_mom_5d,POWERGRID.NS_vol_5d,POWERGRID.NS_sharpe_5d,POWERGRID.NS_mom_10d,POWERGRID.NS_vol_10d,POWERGRID.NS_sharpe_10d,POWERGRID.NS_mom_20d,POWERGRID.NS_vol_20d,POWERGRID.NS_sharpe_20d,JSWSTEEL.NS_mom_5d,JSWSTEEL.NS_vol_5d,JSWSTEEL.NS_sharpe_5d,JSWSTEEL.NS_mom_10d,JSWSTEEL.NS_vol_10d,JSWSTEEL.NS_sharpe_10d,JSWSTEEL.NS_mom_20d,JSWSTEEL.NS_vol_20d,JSWSTEEL.NS_sharpe_20d,ADANIENT.NS_mom_5d,ADANIENT.NS_vol_5d,ADANIENT.NS_sharpe_5d,ADANIENT.NS_mom_10d,ADANIENT.NS_vol_10d,ADANIENT.NS_sharpe_10d,ADANIENT.NS_mom_20d,ADANIENT.NS_vol_20d,ADANIENT.NS_sharpe_20d,BAJAJFINSV.NS_mom_5d,BAJAJFINSV.NS_vol_5d,BAJAJFINSV.NS_sharpe_5d,BAJAJFINSV.NS_mom_10d,BAJAJFINSV.NS_vol_10d,BAJAJFINSV.NS_sharpe_10d,BAJAJFINSV.NS_mom_20d,BAJAJFINSV.NS_vol_20d,BAJAJFINSV.NS_sharpe_20d,CIPLA.NS_mom_5d,CIPLA.NS_vol_5d,CIPLA.NS_sharpe_5d,CIPLA.NS_mom_10d,CIPLA.NS_vol_10d,CIPLA.NS_sharpe_10d,CIPLA.NS_mom_20d,CIPLA.NS_vol_20d,CIPLA.NS_sharpe_20d,COALINDIA.NS_mom_5d,COALINDIA.NS_vol_5d,COALINDIA.NS_sharpe_5d,COALINDIA.NS_mom_10d,COALINDIA.NS_vol_10d,COALINDIA.NS_sharpe_10d,COALINDIA.NS_mom_20d,COALINDIA.NS_vol_20d,COALINDIA.NS_sharpe_20d,EICHERMOT.NS_mom_5d,EICHERMOT.NS_vol_5d,EICHERMOT.NS_sharpe_5d,EICHERMOT.NS_mom_10d,EICHERMOT.NS_vol_10d,EICHERMOT.NS_sharpe_10d,EICHERMOT.NS_mom_20d,EICHERMOT.NS_vol_20d,EICHERMOT.NS_sharpe_20d,HINDALCO.NS_mom_5d,HINDALCO.NS_vol_5d,HINDALCO.NS_sharpe_5d,HINDALCO.NS_mom_10d,HINDALCO.NS_vol_10d,HINDALCO.NS_sharpe_10d,HINDALCO.NS_mom_20d,HINDALCO.NS_vol_20d,HINDALCO.NS_sharpe_20d,ONGC.NS_mom_5d,ONGC.NS_vol_5d,ONGC.NS_sharpe_5d,ONGC.NS_mom_10d,ONGC.NS_vol_10d,ONGC.NS_sharpe_10d,ONGC.NS_mom_20d,ONGC.NS_vol_20d,ONGC.NS_sharpe_20d,TATACONSUM.NS_mom_5d,TATACONSUM.NS_vol_5d,TATACONSUM.NS_sharpe_5d,TATACONSUM.NS_mom_10d,TATACONSUM.NS_vol_10d,TATACONSUM.NS_sharpe_10d,TATACONSUM.NS_mom_20d,TATACONSUM.NS_vol_20d,TATACONSUM.NS_sharpe_20d,NESTLEIND.NS_mom_5d,NESTLEIND.NS_vol_5d,NESTLEIND.NS_sharpe_5d,NESTLEIND.NS_mom_10d,NESTLEIND.NS_vol_10d,NESTLEIND.NS_sharpe_10d,NESTLEIND.NS_mom_20d,NESTLEIND.NS_vol_20d,NESTLEIND.NS_sharpe_20d,DRREDDY.NS_mom_5d,DRREDDY.NS_vol_5d,DRREDDY.NS_sharpe_5d,DRREDDY.NS_mom_10d,DRREDDY.NS_vol_10d,DRREDDY.NS_sharpe_10d,DRREDDY.NS_mom_20d,DRREDDY.NS_vol_20d,DRREDDY.NS_sharpe_20d,M&M.NS_mom_5d,M&M.NS_vol_5d,M&M.NS_sharpe_5d,M&M.NS_mom_10d,M&M.NS_vol_10d,M&M.NS_sharpe_10d,M&M.NS_mom_20d,M&M.NS_vol_20d,M&M.NS_sharpe_20d,GRASIM.NS_mom_5d,GRASIM.NS_vol_5d,GRASIM.NS_sharpe_5d,GRASIM.NS_mom_10d,GRASIM.NS_vol_10d,GRASIM.NS_sharpe_10d,GRASIM.NS_mom_20d,GRASIM.NS_vol_20d,GRASIM.NS_sharpe_20d,HDFCLIFE.NS_mom_5d,HDFCLIFE.NS_vol_5d,HDFCLIFE.NS_sharpe_5d,HDFCLIFE.NS_mom_10d,HDFCLIFE.NS_vol_10d,HDFCLIFE.NS_sharpe_10d,HDFCLIFE.NS_mom_20d,HDFCLIFE.NS_vol_20d,HDFCLIFE.NS_sharpe_20d,BRITANNIA.NS_mom_5d,BRITANNIA.NS_vol_5d,BRITANNIA.NS_sharpe_5d,BRITANNIA.NS_mom_10d,BRITANNIA.NS_vol_10d,BRITANNIA.NS_sharpe_10d,BRITANNIA.NS_mom_20d,BRITANNIA.NS_vol_20d,BRITANNIA.NS_sharpe_20d,APOLLOHOSP.NS_mom_5d,APOLLOHOSP.NS_vol_5d,APOLLOHOSP.NS_sharpe_5d,APOLLOHOSP.NS_mom_10d,APOLLOHOSP.NS_vol_10d,APOLLOHOSP.NS_sharpe_10d,APOLLOHOSP.NS_mom_20d,APOLLOHOSP.NS_vol_20d,APOLLOHOSP.NS_sharpe_20d,DIVISLAB.NS_mom_5d,DIVISLAB.NS_vol_5d,DIVISLAB.NS_sharpe_5d,DIVISLAB.NS_mom_10d,DIVISLAB.NS_vol_10d,DIVISLAB.NS_sharpe_10d,DIVISLAB.NS_mom_20d,DIVISLAB.NS_vol_20d,DIVISLAB.NS_sharpe_20d,BPCL.NS_mom_5d,BPCL.NS_vol_5d,BPCL.NS_sharpe_5d,BPCL.NS_mom_10d,BPCL.NS_vol_10d,BPCL.NS_sharpe_10d,BPCL.NS_mom_20d,BPCL.NS_vol_20d,BPCL.NS_sharpe_20d,SBILIFE.NS_mom_5d,SBILIFE.NS_vol_5d,SBILIFE.NS_sharpe_5d,SBILIFE.NS_mom_10d,SBILIFE.NS_vol_10d,SBILIFE.NS_sharpe_10d,SBILIFE.NS_mom_20d,SBILIFE.NS_vol_20d,SBILIFE.NS_sharpe_20d,TATAMOTORS.NS_mom_5d,TATAMOTORS.NS_vol_5d,TATAMOTORS.NS_sharpe_5d,TATAMOTORS.NS_mom_10d,TATAMOTORS.NS_vol_10d,TATAMOTORS.NS_sharpe_10d,TATAMOTORS.NS_mom_20d,TATAMOTORS.NS_vol_20d,TATAMOTORS.NS_sharpe_20d,HEROMOTOCO.NS_mom_5d,HEROMOTOCO.NS_vol_5d,HEROMOTOCO.NS_sharpe_5d,HEROMOTOCO.NS_mom_10d,HEROMOTOCO.NS_vol_10d,HEROMOTOCO.NS_sharpe_10d,HEROMOTOCO.NS_mom_20d,HEROMOTOCO.NS_vol_20d,HEROMOTOCO.NS_sharpe_20d,BAJAJ-AUTO.NS_mom_5d,BAJAJ-AUTO.NS_vol_5d,BAJAJ-AUTO.NS_sharpe_5d,BAJAJ-AUTO.NS_mom_10d,BAJAJ-AUTO.NS_vol_10d,BAJAJ-AUTO.NS_sharpe_10d,BAJAJ-AUTO.NS_mom_20d,BAJAJ-AUTO.NS_vol_20d,BAJAJ-AUTO.NS_sharpe_20d,UPL.NS_mom_5d,UPL.NS_vol_5d,UPL.NS_sharpe_5d,UPL.NS_mom_10d,UPL.NS_vol_10d,UPL.NS_sharpe_10d,UPL.NS_mom_20d,UPL.NS_vol_20d,UPL.NS_sharpe_20d,TATASTEEL.NS_mom_5d,TATASTEEL.NS_vol_5d,TATASTEEL.NS_sharpe_5d,TATASTEEL.NS_mom_10d,TATASTEEL.NS_vol_10d,TATASTEEL.NS_sharpe_10d,TATASTEEL.NS_mom_20d,TATASTEEL.NS_vol_20d,TATASTEEL.NS_sharpe_20d,ADANIPORTS.NS_mom_5d,ADANIPORTS.NS_vol_5d,ADANIPORTS.NS_sharpe_5d,ADANIPORTS.NS_mom_10d,ADANIPORTS.NS_vol_10d,ADANIPORTS.NS_sharpe_10d,ADANIPORTS.NS_mom_20d,ADANIPORTS.NS_vol_20d,ADANIPORTS.NS_sharpe_20d,IOC.NS_mom_5d,IOC.NS_vol_5d,IOC.NS_sharpe_5d,IOC.NS_mom_10d,IOC.NS_vol_10d,IOC.NS_sharpe_10d,IOC.NS_mom_20d,IOC.NS_vol_20d,IOC.NS_sharpe_20d
2025-02-10 04:36:51.506697,0.003149881994843512,0.034382311567017966,0.09161344456738359,-0.0034203157676298327,0.026514197255693758,-0.12899940868077164,-0.005347501429028993,0.02376639549364697,-0.22500262736343177,-0.00364394623461433,0.020197076039949743,-0.18041949376269206,-0.003927942034708656,0.020839022935164885,-0.18848974095039916,-0.0026637288500384756,0.019964455212109312,-0.13342356812335193,0.006610838733383339,0.00904941556261455,0.7305265945233419,0.007873110388946131,0.015758540689936703,0.49960910365093936,0.0028815439191096893,0.021810586072462754,0.13211675786868565,0.010038362451186552,0.01800638121219228,0.5574891663622832,0.004838212595855195,0.02105818186032137,0.22975452619542336,-0.0001574830855937723,0.017933994553935118,-0.008781260924338632,0.005524125609727271,0.01860695944001869,0.2968849170405738,0.006421437480330289,0.025033924232883645,0.2565094237960233,0.0024818835467498492,0.025270466486539224,0.09821281091395245,-0.00630899650923575,0.018111551067870265,-0.3483410385777425,0.0010893669798547356,0.02223314299597947,0.04899743504783517,-0.003771613372729249,0.02537805833626345,-0.14861709760276973,0.006054993655950862,0.019253422444851082,0.31448921215407816,-0.0013977684220637524,0.019499295622654317,-0.07168302122871673,0.0005103085013590043,0.018414568394320593,0.027712216242678448,0.00820830413196263,0.02323114461430488,0.35333188563202605,0.002041090652157791,0.019175183241474922,0.10644438837710914,0.0015241025912938787,0.02207423753970459,0.06904440475248574,-0.017305836629210848,0.019380097172506217,-0.8929695488710944,-0.006562082906241029,0.021132829577483154,-0.31051605664926535,-0.006735449654362684,0.020289476088790864,-0.33196764790214345,0.0021197145163458645,0.006911014329191595,0.30671539883694826,0.006382564970151034,0.00942530321932981,0.6771734364005817,-0.0005898132016357074,0.014941233733128938,-0.03947553543238701,-0.004778139863279218,0.008942178729184706,-0.5343373251626855,-0.006647122120229701,0.012499875745107818,-0.5317750556705527,-0.011582411638573327,0.019641497101039355,-0.5896908763619871,0.0051802792134725325,0.02361023571065829,0.21940819553673563,0.012394316628314432,0.02279331370938239,0.5437698434875914,0.008008478136871507,0.019823388792584246,0.40399137708823063,0.01251811205902315,0.02499715682294424,0.5007814347723378,0.0035591215832987432,0.020503483248012103,0.17358619217267948,0.0021358970523644547,0.020851242502038857,0.10243500127896955,0.010538203330818823,0.022006699626678634,0.4788634147595399,0.010279494516510973,0.016019431701224936,0.6416890878672646,0.006785525306460036,0.01753067080345427,0.38706592477471,0.0019382916073471326,0.026579024391648932,0.07292561151929035,0.00030052713394335443,0.028169708524762818,0.01066845024964222,0.004464450498888634,0.023281223068935757,0.19176185399149287,0.010503587475391173,0.013854174409502087,0.7581532587165305,0.012584389046185885,0.009847363249333347,1.27794504250037,0.004992009588522244,0.015363916133835224,0.324917784309469,-0.0076512248883053805,0.023574869388919773,-0.32455004361133255,-0.013275645458010323,0.024350967598370486,-0.5451793816562222,-0.009884619137703103,0.022810245066328897,-0.4333412073811596,-0.0024941794068840985,0.02259048682057231,-0.11040839565319781,0.002436405208687896,0.023296104294757654,0.10458423339202523,-0.0008347165394652896,0.021317329191528046,-0.03915671292429182,0.007164024787972775,0.02080684591646065,0.3443109453848165,0.005950708097688861,0.019152175135241558,0.31070664588582814,0.0004959290506925412,0.020111396961627646,0.024659105065588886,-0.008349087540537186,0.020861265544385818,-0.4002196090535884,-0.003976805556239027,0.018273077489804435,-0.21763195381062153,-0.0014146901768107528,0.022544637004337308,-0.06275063007395436,-0.006648076349249398,0.014813062016917579,-0.4487982526270948,-0.007136174255757128,0.01513049244661741,-0.4716419033243362,0.003259474776345501,0.017166673154430906,0.18987224531062938,-0.0106397177358198,0.011589509860309162,-0.9180472568782106,-0.00751224073249817,0.010349127513611084,-0.7258815511373432,-0.003081161828279745,0.013017616139729812,-0.2366917103106173,-0.008799402274805164,0.009270309063961061,-0.949202687212816,-0.00628846975283229,0.014899599076693013,-0.42205630637868313,-0.0010074752055615494,0.01830402146061036,-0.05504119451179634,-0.014279196035654432,0.023252147614029006,-0.6141022443466335,-0.007350938426380757,0.01794728949643112,-0.4095848806496667,-0.008764189733866381,0.02193974148316257,-0.3994664085077014,-0.0004137405741855088,0.015347365517350994,-0.026958410140017427,-0.008270018484917478,0.022295314404187284,-0.3709307855001267,-0.007167877570329511,0.019261209085625713,-0.3721405825804968,0.00023954185415132195,0.016094636018644755,0.014883334663413688,-0.0024414533453292996,0.023731373490903766,-0.10287872070552968,0.0023683825982466554,0.02006837723600131,0.1180156507123026,-0.0047681329080503775,0.022575087506968745,-0.21121215616898467,0.0005557569081652552,0.01930107096066703,0.02879409693367858,0.003597094725410684,0.019223709158885806,0.18711762104182653,-0.004321589475305967,0.03487012829695581,-0.12393385646600118,0.0006479576824723326,0.026967254280752185,0.02402757343133783,0.001742626662122302,0.023065963966315595,0.0755497001845294,5.897910985986649e-05,0.017897247334111063,0.003295429110344578,0.0030782923596040725,0.017370984850627526,0.17720885638173067,0.005987600883460844,0.015292811144154823,0.391530427402774,-0.005210397010547561,0.014858162708425295,-0.3506757270596461,-0.012055707549858198,0.015492721950388862,-0.7781529668229541,-0.004292189432612769,0.015043343225928674,-0.28532151185746796,-0.002552395567566397,0.022369039473123225,-0.11410394132627567,0.004218309579427971,0.02025586201880033,0.20825129908136114,-0.002019877669845386,0.021942520964697735,-0.09205312703563413,0.003610483311317682,0.015473285687196628,0.23333656369475406,0.004570001300145301,0.015657234486104562,0.2918779369499175,0.008812878585340954,0.01896407029678906,0.4647145073509416,0.014980338460752057,0.023353723599511354,0.6414539590194303,0.006943371653849849,0.02691202935198943,0.25800252976227417,0.002236582241896247,0.022173484384229225,0.10086742359207218,0.004077867663896189,0.012007031880391624,0.3396232894622067,0.004171750383584308,0.015073304325808258,0.276764158237123,-0.0031455577975893134,0.01733847872452305,-0.18142063369956016,-0.0054774328352224354,0.007535758786610464,-0.7268588327103487,-0.005628451382535683,0.009969508039009955,-0.5645666125662334,-0.004869813678240634,0.01731549385852102,-0.2812402417182101,0.004743184514768412,0.023310735335168153,0.20347640031811964,0.000497425568607817,0.018081584581169704,0.027510065081676506,-0.0007599760316865997,0.017930350959759377,-0.04238489438339463,0.012723309789834108,0.011674797515368441,1.0898098894722097,0.009299253175071165,0.014879898239560584,0.6249540840506299,0.0013146650099073883,0.017290294137065128,0.07603485513234541,-0.004002826385365305,0.021191313682899456,-0.18888995959676752,-0.0011404680322599716,0.020490754416471524,-0.05565768878393294,-6.459722959053287e-05,0.015599472013024838,-0.004140988203741586,0.0035748809463596446,0.012122696408053737,0.29489156752161716,0.0012945070972912019,0.012316083652360296,0.10510704001617577,0.004387211733194936,0.013872922158155486,0.3162427989704983,-0.0075101918001747705,0.01846684705109113,-0.40668511410728475,0.0012101525021260598,0.022555350232269365,0.0536525697745418,0.00038358808478951636,0.0212206831090097,0.01807614216842321,-0.007337741319135174,0.024019392883810785,-0.305492372543723,-0.0043563430830199455,0.01960898439607203,-0.22216056655604183,0.003277131515207435,0.02175763490084101,0.15061984127147762,0.007527645398702284,0.012389396981654777,0.6075877147086832,-0.0017537036109484718,0.024974132684516846,-0.07022080138285289,-0.0057826185451018055,0.020270996789897234,-0.28526562383867465,0.008775846575097177,0.009161360773877523,0.9579195483841667,-0.004135665253802868,0.027145970145826058,-0.15234914175424172,-0.0007874955745608821,0.020592174092913963,-0.03824246876544569,0.01248862060446931,0.017236403523447734,0.7245490967695364,0.005456923292726871,0.017378860086271923,0.31399776887768704,0.0036576108852613884,0.014037391456902642,0.2605620065872582,0.015920115234697163,0.025243512420171744,0.6306616515844133,0.011819353020638027,0.024196255494837518,0.48847860046608405,0.001194360473135375,0.023672259271915075,0.05045401283486162,-0.005315793787260307,0.02801187311508157,-0.18976930837225192,-0.004835677999146812,0.027021702801734382,-0.17895533951459325,-0.005365830113317286,0.021874708779237865,-0.24529835653904586,0.015576078002517573,0.015389627218817157,1.012115354131024,0.008178647654918306,0.016919638015572894,0.48338195222561203,-0.002769900876680398,0.02073102328540307,-0.13361139190030788,0.004867375831790714,0.007869076493271074,0.6185447346906406,0.0024508592262172885,0.009951626727626539,0.24627724625296693,0.0011605929781514145,0.01695081014509321,0.06846828961076967,0.0030559339161332763,0.02517052706741767,0.12140921435407967,0.0048867588724961246,0.0219031131067136,0.22310795952554646,0.0014714547982333948,0.017703629554563168,0.08311599571705468,0.006983419277411233,0.013325252698497514,0.5240740596385574,0.00012004645061508018,0.015746283565733377,0.0076237958064163105,-0.004414988921311418,0.017942648582215955,-0.2460611598717583
